name,ram,display,camera,battery,processor,price
"Motorola G85 5G (Viva Magenta, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Lithium Ion Battery,Exynos 1330 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Lithium Polymer Battery,4 Gen 2 AE Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 13MP | 32MP Front Camera,5000 mAh Battery,7s Gen 2 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 256 GB ROM,17.07 cm (6.72 inch) Display,108MP Rear Camera,5000 mAh Battery,Domestic Warranty of 12 months on phone & 6 months on accessories,"₹16,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor,"₹16,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,50MP + AI Lens | 8MP Front Camera,6000 mAh Battery,Mediatek Helio G36 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Mediatek Dimensity 7020 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,0MP Front Camera,1450 mAh Battery,6261D Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP (OIS) + 8MP | 20MP Front Camera,5000 mAh Battery,8s Gen3 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP + 13MP + 10MP | 50MP Front Camera,4500 mAh Battery,7 Gen 3 Mobile Platform Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6080 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 8200 Ultimate Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP + AI Lens + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 13MP + 10MP | 32MP Front Camera,5000 mAh Battery,Snapdragon 7 Gen 1 Accelerated Edition Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Helio G36 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 13MP + 10MP | 32MP Front Camera,5000 mAh Battery,Snapdragon 7 Gen 1 Accelerated Edition Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Helio G36 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,17.07 cm (6.72 inch) Display,108MP Rear Camera,5000 mAh Battery,Domestic Warranty of 12 months on phone & 6 months on accessories,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Helio G36 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,108MP + 2MP + AI Lens | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP | 10MP Front Camera,4500 mAh Battery,Samsung Exynos 2200 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 13MP + 10MP | 32MP Front Camera,5000 mAh Battery,Snapdragon 7 Gen 1 Accelerated Edition Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Mediatek Dimensity 7020 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,16.26 cm (6.4 inch) Super HD Display,50MP + 13MP + 10MP | 32MP Front Camera,4310 mAh Battery,Dimensity 7300 Processor,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year,"₹12,999"
"POCO X6 Neo 5G (Astral Black, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6080 Processor,"₹12,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 8MP | 16MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5200 mAh Battery,7s Gen2 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Quad HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4900 mAh Battery,Exynos 2400 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 8200 Ultimate Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 8200 Ultimate Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 8200 Ultimate Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 8200 Ultimate Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 8200 Ultimate Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,7.11 cm (2.8 inch) Quarter QVGA Display,0.8MP + 0MP | 0MP Front Camera,1900 mAh Battery,Unisoc Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 8MP | 16MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) QVGA Display,0MP Front Camera,800 mAh Lithium Ion Battery,SC6531E Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.66 cm (6.56 inch) HD Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Unisoc T606 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",4 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7200 Ultra 5G Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,50MP + AI Lens | 8MP Front Camera,6000 mAh Battery,Mediatek Helio G36 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,50MP + AI Lens | 8MP Front Camera,6000 mAh Battery,Mediatek Helio G36 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,50MP + AI Lens | 32MP Front Camera,5000 mAh Battery,Unisoc T606 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,T612 Processor,"₹8,999"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Lithium Ion Battery,Exynos 1330 Processor,"₹8,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Quarter QVGA Display,1000 mAh Battery,1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box,,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.66 cm (6.56 inch) HD Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Unisoc T606 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5200 mAh Battery,7s Gen2 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 8MP | 16MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 8MP | 16MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP + AI Lens + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,6 Gen 1 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 256 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP | 10MP Front Camera,4500 mAh Battery,Samsung Exynos 2200 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,6 Gen 1 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,1 Year Brand Warranty,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 256 GB ROM,16.26 cm (6.4 inch) Super HD Display,50MP + 13MP + 10MP | 32MP Front Camera,4310 mAh Battery,Dimensity 7300 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,4600 mAh Battery,Mediatek Dimensity 7020 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Lithium Polymer Battery,4 Gen 2 AE Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,48MP + Depth Sensor | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,48MP + Depth Sensor | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0MP | 0MP Front Camera,1000 mAh Battery,SC6531E Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Quad HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4900 mAh Battery,Exynos 2400 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 256 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,3900 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Battery,Snapdragon 4 Gen2 AE Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Lithium Polymer Battery,4 Gen 2 AE Processor,"₹13,999"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,108MP + 2MP + AI Lens | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹13,999"
"Google Pixel 8 (Hazel, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,48MP + Depth Sensor | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,48MP + Depth Sensor | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5200 mAh Battery,7s Gen2 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) QVGA Display,0MP Front Camera,800 mAh Lithium Ion Battery,SC6531E Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5200 mAh Battery,7s Gen2 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,T612 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5200 mAh Battery,7s Gen2 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP (OIS) + 8MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",8 GB RAM | 256 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,6 Gen 1 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,6 Gen 1 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,6 Gen 1 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,48MP + Depth Sensor | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,6 Gen 1 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,T612 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,T612 Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,1 Year Brand Warranty,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP (OIS) + 50MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7200 Pro Processor,"₹39,999"
"Google Pixel 8 (Hazel, 128 GB)",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,"₹39,999"
"Motorola G85 5G (Olive Green, 256 GB)",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,"₹18,999"
"Motorola G85 5G (Olive Green, 256 GB)",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,"₹18,999"
"Motorola G85 5G (Olive Green, 256 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP + 13MP + 10MP | 50MP Front Camera,4500 mAh Battery,7 Gen 3 Mobile Platform Processor,"₹18,999"
"Motorola G85 5G (Olive Green, 256 GB)",4 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty,"₹18,999"
